sample_id,ground_truth,is_bad_name,prediction,score
62,delegateHandler,True,True,1.0
63,responseDuration,True,True,1.0
64,tokenStream,False,False,0.46153846153846156
65,transformState,True,True,1.0
66,runMode,False,False,0.07692307692307687
67,screenX,False,False,0.3076923076923077
68,yValUncast,True,True,0.9230769230769231
69,stBuilder,True,True,1.0
70,userAgent,True,True,1.0
71,policy,True,True,1.0
72,width,True,False,0.3076923076923077
73,colors,False,False,0.15384615384615385
74,extension,False,True,1.0
75,credentials,False,True,0.75
76,missingKeys,False,True,0.8333333333333334
78,streamedBucket,True,True,1.0
80,hasPostings,True,True,0.6153846153846154
81,array,True,True,1.0
82,shape,True,True,1.0
83,timeStamp,True,True,1.0
84,resources,True,True,1.0
85,project,False,True,1.0
86,depthOfRdepOfRdep,True,True,1.0
88,boxedArray,True,True,1.0
89,bytes,True,True,1.0
90,jsonFile,False,True,0.75
91,merged,True,True,1.0
92,floatSetting,False,False,0.16666666666666663
94,model,False,True,1.0
95,inputFrameInfo,True,True,0.7692307692307692
96,handler,True,True,1.0
97,includeIncubator,True,True,0.8181818181818181
98,threads,True,True,0.9230769230769231
99,refresh,False,True,1.0
100,additionalParams,True,True,1.0
101,arrayPool,True,True,1.0
102,prevState,True,True,1.0
103,method,False,True,1.0
104,invocation,True,True,0.9230769230769231
105,visibility,False,True,0.7692307692307692
106,docCount,False,False,0.3076923076923077
107,entryCount,True,True,1.0
108,scale,False,True,1.0
109,skippedShards,True,True,1.0
110,fromUser,False,False,0.15384615384615385
111,additionalSettings,True,True,1.0
112,bgBottomHeight,True,True,0.9230769230769231
113,bootstrapMethodIndex,True,True,1.0
114,checksumUrlString,True,True,0.9230769230769231
115,tuple,False,True,1.0
116,ascUrl,True,True,1.0
117,bufferSize,True,True,1.0
118,flushedDocs,False,True,1.0
119,request,False,True,1.0
120,disconnect,False,False,0.07692307692307687
122,tableCat,True,True,1.0
123,factory,True,True,0.75
124,modulePredicate,True,True,1.0
125,conditionLatch,True,True,1.0
126,percentDelta,True,True,0.9230769230769231
127,target,True,True,0.9230769230769231
128,childContext,True,True,1.0
129,hasFallback,True,True,1.0
130,blocks,True,True,1.0
131,clusterName,True,True,0.5384615384615384
132,incXmlOutput,True,True,1.0
133,snapshotLifecyclePolicyMetadata,True,True,1.0
134,reader,False,True,1.0
135,start,False,True,1.0
136,nodeIds,False,True,0.5
137,digest,True,True,1.0
138,unused,True,True,1.0
139,skipLen,True,True,1.0
141,constantValueAttribute,True,False,0.23076923076923073
142,isChanged,False,True,1.0
144,unusedIterator,False,True,0.7777777777777778
145,fieldName,True,True,0.9230769230769231
146,periodDurationUs,True,True,1.0
147,usedBuiltInTokenizers,True,True,0.75
148,pOwner,True,True,1.0
149,button,False,True,0.9230769230769231
150,parent,False,False,0.41666666666666663
151,vBlock,False,True,1.0
152,fieldNamesToHighlight,True,True,1.0
153,unicodeFilePath,True,True,0.9090909090909091
154,failuresAllowed,False,True,1.0
155,lowerCaseArch,True,True,0.8181818181818181
156,programClassCounter,True,True,0.7692307692307692
157,updates,True,True,1.0
158,groups,True,True,1.0
159,expectedPolicy,False,True,1.0
160,colorIndex,False,True,1.0
161,tokenInfos,False,True,1.0
162,bindingResultWithError,True,True,1.0
163,missingId,True,True,1.0
164,answer,False,True,0.6923076923076923
165,keygen,True,True,1.0
166,startPositionUs,True,True,0.9230769230769231
167,internalTypeEnumeration,True,True,0.8461538461538461
168,primaryTerm,True,True,0.8333333333333334
169,method,False,False,0.15384615384615385
170,moduleName,True,True,1.0
171,routingNodes,False,True,0.9230769230769231
172,refer,True,True,1.0
173,object,True,True,1.0
174,heuristicIsSuperset,True,True,1.0
175,document,True,False,0.46153846153846156
176,deletedProjects,False,True,1.0
177,status,False,True,0.5384615384615384
178,images,False,True,0.7692307692307692
180,projects,True,True,0.8181818181818181
181,context,False,True,1.0
182,sourceJar,False,True,1.0
183,player,False,True,1.0
184,hasPointValues,True,True,0.8461538461538461
185,bucketCount,False,True,1.0
186,names,True,True,1.0
187,dataSet,True,True,1.0
188,requestClass,False,True,1.0
189,startPositionUs,True,True,1.0
190,fieldDescriptor,False,True,0.9166666666666666
191,historyEntryID,True,True,1.0
192,buildDistTask,True,True,1.0
193,fromUser,False,False,0.23076923076923073
194,processEnvironmentClass,True,True,0.9090909090909091
195,writeLock,False,True,1.0
196,numObj,False,False,0.25
197,initialRoutingTable,True,True,1.0
198,methodName,True,True,0.7692307692307692
199,failFast,False,True,1.0
200,flushThreshold,False,True,1.0
201,onDisabledOs,True,False,0.33333333333333337
202,existingIngestPipelines,True,True,1.0
203,fields,True,True,1.0
204,expectedShardSize,True,True,0.7692307692307692
205,extensions,False,True,1.0
206,currentState,True,True,1.0
207,target,True,True,0.9090909090909091
208,rightIndex,False,False,0.3846153846153846
209,prefix,True,True,1.0
210,configInput,True,True,1.0
211,headers,True,True,0.9
212,outputUncast,True,True,1.0
213,exportsByModule,True,True,0.5384615384615384
214,parentLeafFactory,True,True,1.0
215,nodeId,True,True,1.0
216,increase,True,True,1.0
217,field,True,False,0.3076923076923077
218,noOffsetText,True,True,1.0
219,bufIndex,True,True,1.0
220,resCls,True,True,1.0
221,listGet,True,True,1.0
222,cipher,False,True,0.8888888888888888
223,month,False,True,1.0
224,warningSettingName,True,True,1.0
225,synonymsIdsUsedInIndices,True,True,0.75
226,groupEnd,False,True,1.0
227,isManifestChanged,True,True,1.0
228,dataStreamRemote1Alias,True,False,0.3076923076923077
229,elementValueMethodName,True,True,1.0
230,parser,False,True,1.0
231,directories,True,True,0.9230769230769231
232,backingIndex,True,True,1.0
233,numberFormat,False,True,1.0
234,fullName,True,True,1.0
235,replicaShard,True,True,1.0
236,project,False,True,1.0
237,rootAbs,False,True,1.0
238,contentType,True,True,1.0
239,clearRealmCacheRequest,True,True,0.8461538461538461
240,rLogger,False,True,0.8333333333333334
241,updater,True,True,1.0
242,acceptHeaderValue,True,True,1.0
243,aggProfileShardResult,True,True,1.0
244,annotatedBeanClass,True,True,0.9230769230769231
245,vScrollKnob,True,False,0.33333333333333337
246,entity,True,True,1.0
247,fullURLStr,True,True,1.0
248,source,True,True,1.0
249,textureId,True,True,0.5384615384615384
250,cMemoryOwn,True,True,1.0
251,writer,True,True,1.0
252,shift,False,True,0.75
253,linkOff,False,False,0.15384615384615385
254,testInfo,False,True,1.0
255,staticVariableName,True,True,1.0
256,nodes,True,True,1.0
257,failure,True,True,1.0
258,clazz,False,True,1.0
259,targetField,False,True,1.0
260,values,True,True,0.5384615384615384
261,number,True,True,1.0
262,details,True,True,0.9166666666666666
263,builder,True,True,1.0
264,request,False,True,0.5384615384615384
265,putLifecycle,True,True,1.0
266,create,False,True,1.0
267,routingTable,False,True,1.0
268,aliases,True,True,1.0
269,actualList,False,True,1.0
270,listener,True,False,0.23076923076923073
271,service,False,True,0.7
272,uniformNames,False,False,0.23076923076923073
273,totalCharsWritten,True,True,1.0
274,expected,True,True,1.0
275,reader,True,True,1.0
276,columnIndex,True,True,0.6923076923076923
277,project,True,True,1.0
278,centerY,False,False,0.15384615384615385
279,sparseIndexMap,True,True,1.0
280,vStart,False,True,1.0
281,simpleInstruction,False,False,0.46153846153846156
282,terms,True,True,1.0
283,asMap,True,True,1.0
284,methodName,True,True,0.75
285,activityClazzName,True,True,1.0
286,searchFor,True,True,1.0
287,chunkingSettings,True,False,0.09090909090909094
288,groupEnd,False,True,1.0
289,nonExistingTask,True,True,1.0
290,requiredSize,True,True,1.0
291,backPointers,True,True,1.0
292,whitelistUserControlledList,True,True,1.0
293,contentType,True,True,1.0
294,className,True,True,0.5833333333333333
295,otherLat,False,False,0.3076923076923077
296,destBitmap,True,True,1.0
297,fieldName,True,True,0.8333333333333334
298,executionServer,True,True,1.0
299,support,True,True,1.0
300,fillIn,True,True,1.0
301,chain,True,True,1.0
302,composableTemplates,True,True,0.8461538461538461
303,indexName,False,False,0.07692307692307687
304,reader,True,False,0.41666666666666663
305,found,True,True,0.9230769230769231
306,libraryClassPool,True,True,0.5
307,numHeaders,False,False,0.33333333333333337
308,criticalSettingName,True,True,1.0
309,error,True,True,1.0
310,weeks,False,True,0.6153846153846154
311,attachments,False,True,1.0
312,authnState,True,True,1.0
313,params,True,True,1.0
314,instance,False,False,0.46153846153846156
315,field,True,True,0.9166666666666666
316,groupEnd,False,True,0.9230769230769231
317,foobarRelative,True,True,1.0
318,atlasFilename,True,True,1.0
319,context,False,True,0.9230769230769231
320,decimalsBlock,False,True,0.8
321,oldDescs,True,True,0.9230769230769231
322,lineNumberInfo,False,False,0.23076923076923073
323,headersBuilder,False,True,1.0
324,client,True,True,1.0
325,configuration,True,True,1.0
326,operator,True,True,1.0
327,checkLicense,False,True,0.6923076923076923
328,seekPoint,False,False,0.15384615384615385
329,array,True,True,1.0
330,content,False,True,1.0
331,options,False,True,1.0
332,width,False,False,0.33333333333333337
333,orientation,True,True,0.8333333333333334
334,totalBytes,True,True,0.8181818181818181
335,mockClient,True,True,1.0
336,suppressPositionProjection,True,True,1.0
337,nameStart,False,True,1.0
338,expectedChecksum,True,True,1.0
340,userPassedSupplier,True,True,1.0
341,transFactory,True,True,1.0
342,hudson,False,True,1.0
343,constructedUserInfo,True,True,1.0
344,event,True,True,1.0
345,targetSize,False,True,0.6
346,searchProfileQueryPhaseResult,True,True,1.0
347,minSettings,False,True,0.7692307692307692
348,observer,True,True,1.0
349,messageConverter,False,True,1.0
350,fileNAK,True,True,1.0
351,codeUnderTestIdObj,True,True,1.0
352,passwordHash,True,True,0.5
353,taken,True,True,1.0
354,tableName,False,False,0.07692307692307687
356,driverContext,True,True,1.0
357,amountX,False,False,0.07692307692307687
358,response,True,True,1.0
359,missed,True,True,1.0
360,unused,True,True,1.0
361,existing,True,False,0.23076923076923073
362,valueString,True,True,1.0
363,source,True,True,0.7272727272727273
364,buffer,True,True,0.75
365,interval,True,True,0.9230769230769231
366,onthrowMethod,True,True,0.8461538461538461
367,projectIndex,True,True,1.0
368,bgRightWidth,True,True,0.6153846153846154
369,moduleName,True,True,1.0
370,stagingHash,False,True,0.6666666666666667
371,supersetSize,True,True,1.0
372,equal,True,True,1.0
373,clazz,True,True,0.8181818181818181
374,indexMetadata,False,True,1.0
375,certificates,True,True,0.5384615384615384
376,bufferSize,True,True,1.0
377,listener,True,True,1.0
378,strategy,True,True,1.0
379,vPath,True,True,1.0
380,webSocketClient,True,True,1.0
381,toBeReturned,True,True,0.8461538461538461
382,array,False,False,0.41666666666666663
383,batch,False,True,1.0
385,sampleEntry,True,True,1.0
386,expected,True,True,1.0
387,unstubbedIterator,True,True,1.0
388,builder,True,True,1.0
389,request,True,True,0.7692307692307692
390,queueSize,False,True,1.0
391,idleStateHandler,True,True,1.0
392,aabbMax,True,True,1.0
393,listSize,True,True,1.0
394,ownerType,False,True,0.5833333333333333
395,modulesExports,True,True,1.0
396,secretSettings,False,True,0.6923076923076923
397,positionCount,True,True,0.75
398,elements,True,True,0.8461538461538461
399,classVisitor,False,False,0.3846153846153846
400,ruleClass,False,True,0.7692307692307692
401,expectedIndexCount,True,True,1.0
402,management,True,False,0.07692307692307687
403,renderTimeNs,True,True,1.0
404,pname,True,True,1.0
405,platformUrl,False,True,1.0
406,context,True,True,0.9230769230769231
407,topUncast,True,True,1.0
408,expectedCount,False,False,0.15384615384615385
410,usedBuiltInCharFilters,True,True,0.9166666666666666
411,upstream,True,True,1.0
412,newEntries,False,True,0.9230769230769231
413,request,True,True,1.0
414,database,False,True,0.8333333333333334
415,observer,True,True,1.0
416,cMemoryOwn,True,True,1.0
417,desturi,True,True,1.0
418,bucket,True,True,0.9230769230769231
419,object,True,True,1.0
420,superType,False,True,0.9166666666666666
421,pathSet,False,True,1.0
422,resolverChain,False,True,1.0
423,section,True,True,1.0
424,originalBucket,False,True,1.0
425,expected,True,True,1.0
426,executor,False,False,0.15384615384615385
427,idpMetadataCertificates,True,True,1.0
428,height,True,False,0.16666666666666663
429,rhsElem,True,True,0.75
431,addArr,False,True,0.9230769230769231
432,oninvokeInstance,True,False,0.46153846153846156
433,target,True,True,0.9
434,buffer,False,True,0.7777777777777778
435,parentDirName,True,True,1.0
436,processor,True,True,0.7272727272727273
437,referencingUpdates,True,True,1.0
438,snapshotShardSizeInfo,True,True,0.5833333333333333
439,inferenceEntityId,True,True,1.0
440,entry,True,True,1.0
442,aggregationToJsonProcessor,True,True,0.9090909090909091
443,newIndex,False,False,0.15384615384615385
444,printer,False,False,0.3076923076923077
445,message,True,True,1.0
446,sampleToCompute,True,True,1.0
447,eventType,False,True,1.0
448,settingKey,True,True,1.0
449,idleTask,True,True,1.0
450,deltaX,False,False,0.23076923076923073
451,pathFragmentString,True,True,1.0
452,context,False,True,1.0
453,description,False,False,0.07692307692307687
454,newThr,False,True,0.7777777777777778
455,leftIndex,False,True,0.5384615384615384
456,image,False,True,1.0
457,parentIndex,False,True,0.5384615384615384
458,proxyThreads,True,True,1.0
459,title,True,True,1.0
460,spawn,True,True,1.0
461,incReceiverNodes,True,False,0.15384615384615385
462,transportVersions,False,True,0.8333333333333334
463,returnedRecord,True,True,1.0
464,parsedInferenceConfig,True,True,1.0
465,regex,False,True,0.9230769230769231
466,expectedCollection,True,True,1.0
467,invocationOnMock,True,True,1.0
468,selected,True,True,1.0
469,flushablePool,True,True,1.0
470,isDesignatedInitializer,True,True,0.8461538461538461
471,codePoint,False,True,0.75
472,artifactsResults,True,True,1.0
473,connection,True,True,0.8461538461538461
474,rayCallback,False,True,1.0
475,argumentCount,True,True,0.9166666666666666
476,health,True,True,0.9230769230769231
477,names,False,False,0.23076923076923073
478,bScale,True,True,0.9230769230769231
479,bgLeftWidth,True,True,1.0
480,classLevelEnabled,True,True,0.9090909090909091
481,testAnn,True,True,1.0
482,finalBitmap,True,True,1.0
483,target,True,True,0.7777777777777778
484,categoryClass,False,True,0.6923076923076923
485,lengthIfKnown,True,True,1.0
487,exponent,True,True,1.0
488,decodingOptions,True,True,1.0
489,componentTemplates,False,False,0.33333333333333337
490,protocols,False,True,0.6153846153846154
491,useAlias,False,True,0.5
493,meanX,False,True,0.8461538461538461
494,columnValues,True,True,1.0
495,dependency,True,True,0.8181818181818181
496,params,False,False,0.0
497,which,True,False,0.15384615384615385
498,codeUnderTestId,True,True,1.0
499,clone,True,True,0.9166666666666666
500,configCenter,False,True,1.0
501,isVolatile,True,True,1.0
502,pager,False,False,0.16666666666666663
503,offset,False,True,1.0
504,matches,True,True,1.0
505,byteArrayPool,True,True,1.0
506,otherParamType,True,True,1.0
507,request,False,True,1.0
508,outstandingRequests,True,True,1.0
509,message,False,True,1.0
510,consumer,False,True,0.9230769230769231
511,dialog,False,False,0.09090909090909094
512,vStart,False,True,0.9230769230769231
513,parentBd,True,True,1.0
514,testClassNames,True,False,0.16666666666666663
515,height,True,True,1.0
516,alpha,True,True,1.0
517,incReceivers,True,True,0.6153846153846154
518,indexInTrackGroup,True,True,1.0
519,readOffset,False,False,0.0
520,ignoreUserOptions,True,True,1.0
521,commonSuperTypeIndex,True,True,1.0
522,newField,True,True,1.0
523,color,False,True,1.0
524,testClasses,True,True,1.0
525,testClass,True,True,1.0
526,pluginPolicy,False,True,1.0
527,symbolsOut,True,True,1.0
528,response,True,True,0.9166666666666666
529,endFlag,False,True,1.0
530,selectedConverterType,True,True,1.0
531,offset,False,True,0.5384615384615384
532,trace,False,True,1.0
533,infoThreshold,False,False,0.3076923076923077
534,queue,True,True,0.8181818181818181
535,cause,True,True,1.0
536,runLength,True,True,1.0
537,fieldsCopy,True,True,1.0
538,outputColorInfo,True,True,1.0
539,bulkShardRequest,True,True,0.6923076923076923
540,newReceivers,True,False,0.07692307692307687
541,future,True,True,0.9230769230769231
542,histo,True,True,0.9230769230769231
543,checkMlCppNoticeTask,True,True,0.8461538461538461
544,actualValue,False,True,0.8333333333333334
545,service,True,True,1.0
546,testInfo,False,True,1.0
547,integerSetting,True,True,1.0
548,urlWithPort,True,False,0.41666666666666663
549,warnThreshold,False,False,0.3846153846153846
550,array,True,True,0.8181818181818181
551,mockTrainedModelDefinition,True,True,1.0
552,builder,True,True,0.6923076923076923
553,downstream,True,True,1.0
554,pwdEndIdx,True,True,1.0
555,pathFragment,True,True,1.0
556,timestampAdjusterInitializationTimeoutMs,True,True,1.0
557,initialSeedRef,True,True,1.0
558,context,True,True,1.0
559,unfilteredRdepsOfRdeps,True,True,1.0
560,trieIterator,True,True,1.0
561,sourceCodec,True,True,1.0
562,header,True,True,1.0
563,execRoot,False,True,1.0
564,candidate,True,True,1.0
565,parts,True,True,0.8461538461538461
566,evict,True,True,1.0
567,newest,True,True,1.0
568,fromArchive,True,True,1.0
569,repeatedValuesString,True,True,1.0
570,indexId,False,False,0.3846153846153846
571,start,True,True,1.0
572,restRequest,True,True,0.9230769230769231
573,expected,True,True,0.8333333333333334
574,other,True,True,0.6923076923076923
575,qualifiedName,True,True,1.0
576,avgCount,False,True,1.0
577,innerAgg,True,True,1.0
578,buffer,True,True,0.8
579,targetR,False,False,0.15384615384615385
580,statusPerLine,True,True,1.0
581,builder,True,True,0.6923076923076923
582,configLocations,False,True,0.9166666666666666
583,entries,False,True,1.0
584,suite,True,False,0.16666666666666663
585,encodedURLStr,True,True,0.9166666666666666
586,admin,False,True,1.0
587,aggBuilder,True,True,1.0
588,constantPoolOffset,True,True,0.8461538461538461
589,length,True,True,1.0
590,methodSpecBuilder,True,True,1.0
591,commits,True,False,0.23076923076923073
592,myCompressor,True,True,1.0
593,coreOptions,False,False,0.23076923076923073
594,putDataStreamRequest,True,True,1.0
595,prefix,False,True,1.0
597,parser,False,False,0.46153846153846156
598,weekData,False,True,0.8461538461538461
599,trainedModelConfigBuilder,True,True,1.0
600,marker,True,True,1.0
601,secret,True,True,1.0
602,options,True,True,1.0
603,targetClass,False,True,1.0
604,exception,True,True,1.0
605,tables,False,True,0.5833333333333333
606,oldIndex,False,True,1.0
607,builder,False,True,1.0
608,response,True,True,1.0
609,deprecationHandler,True,True,0.9230769230769231
610,allocation,False,True,1.0
611,newFinalizeContext,True,True,1.0
612,upstream,True,True,1.0
613,storedFields,False,True,0.8333333333333334
614,description,False,False,0.07692307692307687
615,invocation,False,True,0.9230769230769231
616,factory,True,True,1.0
617,observer,True,True,0.9230769230769231
618,securityEnabled,True,True,0.9166666666666666
619,usedTokenizerTypes,True,True,0.5
620,uniquePluginIds,True,True,1.0
621,sourceFilePath,False,True,0.9230769230769231
622,suite,False,True,0.7692307692307692
623,newPreFilterQueryBuilders,True,True,0.7692307692307692
624,localDataStream,False,True,1.0
625,contextBuilders,True,True,1.0
626,length,False,True,1.0
627,location,False,True,1.0
628,warningMessage,True,True,1.0
629,oauthVerifier,True,True,1.0
630,fieldNumber,False,True,0.7692307692307692
631,serializer,False,True,1.0
632,endIndex,True,False,0.46153846153846156
633,version,False,True,1.0
634,response,False,True,1.0
635,rootDir,True,True,1.0
636,proxy,True,True,0.7272727272727273
637,webServer,False,False,0.4444444444444444
638,idleHttpConnectionTimeout,True,True,0.7692307692307692
639,attrs,False,False,0.3076923076923077
640,elapsedRealtimeUs,True,True,0.6923076923076923
641,targetOffsetUs,True,True,1.0
642,metaAnnotations,False,True,0.5833333333333333
643,header,False,True,0.9230769230769231
644,timeout,True,True,1.0
645,formatter,False,True,0.6666666666666667
646,instanceMethod,True,True,1.0
647,emails,True,False,0.3076923076923077
648,screenY,False,True,1.0
649,subsetSize,False,True,1.0
650,params,False,True,1.0
651,inner,True,True,1.0
652,content,True,True,1.0
653,parsers,True,True,1.0
654,beans,True,True,1.0
655,parameterObject,False,False,0.07692307692307687
656,environmentValue,True,True,1.0
657,flingTime,True,True,1.0
658,client,True,True,0.6153846153846154
659,string,True,True,1.0
660,searchResponse,False,True,1.0
661,future,True,True,1.0
662,range,False,True,1.0
663,columnValuesSize,True,False,0.46153846153846156
664,animating,True,True,1.0
665,plugin,True,True,1.0
666,client,True,True,0.6153846153846154
667,buffer,False,True,1.0
668,inputsSize,True,True,1.0
670,rtpPayloadType,True,True,1.0
671,quartScratch,True,True,1.0
672,offset,False,True,1.0
673,itemIndex,True,True,1.0
674,classLoader,False,False,0.23076923076923073
675,classLoader,False,True,0.5
676,scoreDoc,True,True,1.0
677,staplerResponse,True,False,0.3846153846153846
678,columnIndex,False,True,0.8461538461538461
679,binTools,False,False,0.33333333333333337
680,service,True,True,1.0
681,aByte,True,True,1.0
682,schemaName,False,False,0.07692307692307687
683,secondImage,False,True,1.0
684,describableType,True,True,1.0
685,warnings,True,True,1.0
686,charsetObj,True,True,0.9166666666666666
687,listeners,True,True,1.0
688,x500Principal,True,True,1.0
689,samplers,False,True,1.0
690,attributes,True,True,0.9090909090909091
691,element,True,True,1.0
692,fileInfo,False,False,0.3846153846153846
693,builder,False,True,0.6923076923076923
694,model,False,True,1.0
695,resource,True,False,0.46153846153846156
696,playlistParserFactory,True,True,1.0
697,isBaseSection,True,True,1.0
698,setToCheck,True,True,1.0
699,logger,True,True,1.0
700,moduleClasses,True,True,1.0
702,retrieverBuilder,True,True,1.0
703,update,True,False,0.3846153846153846
704,upsertMap,True,True,0.5833333333333333
705,beansMap,True,True,1.0
706,compositeFieldScript,True,True,1.0
707,charset,False,True,0.8461538461538461
708,indicesStr,True,True,1.0
709,expressions,True,True,1.0
710,applicationContext,True,True,1.0
711,context,True,True,1.0
712,scrollH,False,True,0.7692307692307692
713,context,True,True,0.5384615384615384
714,registered,True,True,1.0
715,start,True,True,0.6363636363636364
716,className,True,False,0.23076923076923073
717,httpClient,True,True,1.0
718,delta,True,True,1.0
719,executionCount,True,True,0.9090909090909091
720,clientSecret,False,False,0.15384615384615385
721,snapshotA,False,True,0.9166666666666666
722,depth,True,False,0.33333333333333337
723,child,True,True,1.0
724,delta,False,True,0.9230769230769231
725,humanReadable,True,True,0.9230769230769231
726,pluginsDirectory,True,True,1.0
728,pointer,False,True,1.0
729,toExclude,True,True,1.0
730,bulkRequest,False,True,0.8888888888888888
731,bindingResult,False,True,1.0
732,producerContext,True,True,0.9230769230769231
733,features,True,False,0.07692307692307687
734,resName,True,True,0.6923076923076923
736,field,False,True,0.6923076923076923
737,columnName,True,False,0.3076923076923077
738,currentFieldName,True,True,1.0
740,response,True,True,1.0
741,parent,True,True,1.0
742,lookup,False,True,1.0
743,impls,False,True,1.0
744,beanName,True,True,0.8333333333333334
745,other,True,True,1.0
746,contextClass,False,True,0.9166666666666666
747,dataTypeName,False,True,0.9166666666666666
748,visitor,True,True,0.9230769230769231
749,actual,True,True,1.0
750,serverInputStream,True,True,1.0
751,layer,False,False,0.15384615384615385
752,destConfigDir,True,False,0.46153846153846156
753,accepted,False,True,1.0
754,invalidValue,True,True,1.0
755,outerFilterDocCount,True,True,0.9230769230769231
756,newChildren,True,True,0.7692307692307692
757,lastIndex,True,True,1.0
758,valueStart,False,True,1.0
759,applicationContext,False,True,1.0
760,maxes,True,True,0.6153846153846154
761,resolver,False,True,1.0
762,urlAuthSection,True,True,1.0
763,constantDynamic,False,True,0.9230769230769231
764,minDays,False,True,0.9230769230769231
765,staticMethods,False,True,1.0
766,refeshOnOperation,True,True,1.0
767,currency,True,True,0.9
768,method,False,True,1.0
769,mediaDescription,False,True,0.8461538461538461
770,zeroTermsQuery,True,True,1.0
771,legal,True,True,1.0
772,searchLookup,True,True,1.0
773,routingTable,False,False,0.16666666666666663
774,vVector,False,True,1.0
775,consumer,True,True,1.0
776,prefix,True,True,0.6153846153846154
777,blockFactory,True,True,0.75
778,apiSecret,False,False,0.23076923076923073
780,itemOffset,False,True,0.75
781,listener,True,True,1.0
782,fmtpAttributes,True,True,1.0
783,request,False,False,0.3846153846153846
784,password,True,True,0.6153846153846154
785,srcSize,True,True,1.0
786,empty,True,True,1.0
787,setterFunc,True,True,1.0
788,outputBlock,False,True,1.0
789,additionalMatcherName,True,True,1.0
790,names,True,True,0.8333333333333334
791,order,False,True,1.0
792,delegate,False,True,1.0
794,healthMetadata,False,True,0.5
795,builders,True,True,1.0
796,bootstrapMethodArguments,True,True,1.0
797,parentClass,True,True,1.0
798,other,True,True,0.8461538461538461
799,drmSessionManagerProvider,True,True,0.9166666666666666
800,usedBuiltInAnalyzers,True,True,0.9166666666666666
801,builder,True,True,1.0
802,matcher,True,True,1.0
803,counter,True,True,1.0
804,mediaPeriod,False,True,1.0
805,responseHeaders,False,True,1.0
807,buyPrice,False,True,1.0
808,activityInfo,False,True,0.9166666666666666
809,duration,True,True,0.9166666666666666
811,settingValue,False,True,1.0
812,dirtyType,False,True,0.8461538461538461
813,position,True,True,1.0
814,className,True,True,1.0
815,namedXContentRegistry,True,True,1.0
816,fieldType,False,True,0.8461538461538461
817,ruleContext,True,True,1.0
818,inputFile,True,True,1.0
819,predOwner,False,False,0.4444444444444444
820,annotation,False,False,0.15384615384615385
822,services,True,False,0.15384615384615385
823,onlyIfAbsent,True,True,0.9090909090909091
824,annotation,False,True,0.9230769230769231
825,snapshotMetrics,False,True,1.0
826,backingIndices,True,True,1.0
827,bound,False,False,0.15384615384615385
828,token,True,True,0.7692307692307692
829,amountX,False,False,0.3846153846153846
830,context,True,True,1.0
831,bucket,True,True,1.0
832,workerOutputStream,True,True,1.0
833,attribute,True,True,0.7692307692307692
834,docIds,True,True,1.0
835,allocator,False,False,0.33333333333333337
836,response,False,False,0.3076923076923077
837,valuePerShardCounter,True,True,1.0
838,expectedKeys,False,False,0.23076923076923073
839,stats,True,True,1.0
840,myMap,True,True,1.0
841,descriptor,True,True,1.0
842,runnable,True,True,1.0
844,fields,True,True,0.8461538461538461
845,timeout,True,True,1.0
846,loader,True,True,1.0
