sample_id,ground_truth,is_bad_name,prediction,score
150,parent,False,True,0.6877818165848074
151,vBlock,False,True,0.6759862892237192
152,fieldNamesToHighlight,True,True,0.9967000231856028
153,unicodeFilePath,True,True,0.9833933810334693
154,failuresAllowed,False,True,0.7125388355117473
155,lowerCaseArch,True,True,0.9929700216664532
156,programClassCounter,True,True,0.9973772362277178
157,updates,True,True,0.6324027327223252
158,groups,True,True,0.6578010068442185
159,expectedPolicy,False,True,0.8834109473250376
160,colorIndex,False,True,0.8267730919795009
161,tokenInfos,False,True,0.6717848218633906
162,bindingResultWithError,True,True,0.9975409928059586
163,missingId,True,True,0.5403957486142624
164,answer,False,True,0.7194406759846329
165,keygen,True,True,0.5939593513509912
166,startPositionUs,True,True,0.9817830868247271
167,internalTypeEnumeration,True,True,0.9980070164369678
168,primaryTerm,True,True,0.5227684287236342
169,method,False,True,0.6652464086288512
170,moduleName,True,True,0.5949308798703952
171,routingNodes,False,True,0.8147363293402569
172,refer,True,True,0.7944323704231511
173,object,True,True,0.9665926244896872
174,heuristicIsSuperset,True,True,0.996270018329406
175,document,True,True,0.7574294991425743
176,deletedProjects,False,False,0.4316246775665969
177,status,False,False,0.37095622581015447
178,images,False,True,0.6578010068442185
180,projects,True,True,0.7881466068750189
181,context,False,True,0.6005898650516008
182,sourceJar,False,True,0.5673619515945798
183,player,False,True,0.6578010068442185
184,hasPointValues,True,True,0.9960781616512971
185,bucketCount,False,True,0.5306108606798854
186,names,True,True,0.6997033095648174
187,dataSet,True,True,0.9671614430190255
188,requestClass,False,True,0.9031250673377037
189,startPositionUs,True,True,0.9754254946838582
190,fieldDescriptor,False,True,0.5951771970165969
191,historyEntryID,True,True,0.9993607458807723
192,buildDistTask,True,True,0.9929700216664532
193,fromUser,False,False,0.4528028943679778
194,processEnvironmentClass,True,True,0.9983500194415593
195,writeLock,False,True,0.6420411799989297
196,numObj,False,True,0.6759862892237192
197,initialRoutingTable,True,True,0.9979445002373513
198,methodName,True,True,0.6396172257056411
199,failFast,False,False,0.30993184141717006
200,flushThreshold,False,True,0.5539461507833435
201,onDisabledOs,True,True,0.9989166646936181
202,existingIngestPipelines,True,True,0.9935630079535254
203,fields,True,True,0.6877818165848074
204,expectedShardSize,True,True,0.998249595742433
205,extensions,False,False,0.3616161241522669
206,currentState,True,True,0.8988694795528241
207,target,True,True,0.6495127646026727
208,rightIndex,False,True,0.9642378630058706
209,prefix,True,True,0.6652464086288512
210,configInput,True,False,0.12297732557821513
211,headers,True,True,0.5985945873862926
212,outputUncast,True,True,0.6486422745842975
213,exportsByModule,True,True,0.9833933810334693
214,parentLeafFactory,True,True,0.9984049043684303
215,nodeId,True,False,0.42414789130682007
216,increase,True,True,0.7686236637639442
217,field,True,True,0.6997033095648174
218,noOffsetText,True,True,0.9995819827310611
219,bufIndex,True,False,0.20583967599226288
220,resCls,True,True,0.8576477494144616
221,listGet,True,False,0.17400074372347887
222,cipher,False,True,0.7194406759846329
223,month,False,False,0.06928706112868782
224,warningSettingName,True,True,0.9839035111940638
225,synonymsIdsUsedInIndices,True,True,0.9993397651235224
226,groupEnd,False,False,0.49697119830179326
227,isManifestChanged,True,True,0.9836998809572346
228,dataStreamRemote1Alias,True,True,0.998865151720322
229,elementValueMethodName,True,True,0.9959881135374794
230,parser,False,True,0.5743803236502611
231,directories,True,True,0.6572740739129448
232,backingIndex,True,True,0.6388861045216603
233,numberFormat,False,True,0.5351587471746444
234,fullName,True,False,0.31702020714897583
235,replicaShard,True,True,0.5351587471746444
236,project,False,True,0.6676365601411866
237,rootAbs,False,False,0.1546859395819518
238,contentType,True,False,0.49099951963445415
239,clearRealmCacheRequest,True,True,0.9973887766487549
240,rLogger,False,True,0.9096897645264124
241,updater,True,True,0.6324027327223252
242,acceptHeaderValue,True,True,0.9957084328545583
243,aggProfileShardResult,True,True,0.9975099102727784
244,annotatedBeanClass,True,True,0.991643208107312
245,vScrollKnob,True,True,0.9888541096546876
246,entity,True,True,0.5743803236502611
247,fullURLStr,True,True,0.9995695902130385
248,source,True,True,0.7194406759846329
249,textureId,True,True,0.5964444532240643
250,cMemoryOwn,True,True,0.9966621344675537
251,writer,True,True,0.5939593513509912
252,shift,False,True,0.676977287152539
253,linkOff,False,False,0.17400074372347887
254,testInfo,False,False,0.20069168819490882
255,staticVariableName,True,True,0.9991301351268748
256,nodes,True,True,0.6997033095648174
257,failure,True,True,0.6676365601411866
258,clazz,False,True,0.6128072950754211
259,targetField,False,False,0.36056605179483897
260,values,True,False,0.3685671290966087
261,number,True,True,0.6578010068442185
262,details,True,True,0.6324027327223252
263,builder,True,True,0.6324027327223252
264,request,False,True,0.5856041855852404
265,putLifecycle,True,True,0.5085933222846436
266,create,False,True,0.6501411000352841
267,routingTable,False,True,0.516349139576315
268,aliases,True,True,0.578342510679941
269,actualList,False,True,0.680156313424518
270,listener,True,True,0.7315789655457499
271,service,False,True,0.6005898650516008
272,uniformNames,False,True,0.6388861045216603
273,totalCharsWritten,True,True,0.9969873725172658
274,expected,True,True,0.7497786603294655
275,reader,True,True,0.5129459381456005
276,columnIndex,True,False,0.37022137132390287
277,project,True,True,0.6669047593379505
278,centerY,False,False,0.2114247364694786
279,sparseIndexMap,True,True,0.9597502833283138
280,vStart,False,True,0.5087327962144439
281,simpleInstruction,False,True,0.9793337408197959
282,terms,True,True,0.6997033095648174
283,asMap,True,False,0.15360754357339795
284,methodName,True,True,0.5949308798703952
285,activityClazzName,True,True,0.9977620592247716
286,searchFor,True,True,0.526034987664963
287,chunkingSettings,True,True,0.8630729756017574
288,groupEnd,False,False,0.49697119830179326
289,nonExistingTask,True,True,0.9864993827597284
290,requiredSize,True,True,0.6255789209820787
291,backPointers,True,False,0.053755364538894054
292,whitelistUserControlledList,True,True,0.9979345584049063
293,contentType,True,True,0.5174408184428615
294,className,True,True,0.5403957486142624
295,otherLat,False,False,0.31702020714897583
296,destBitmap,True,True,0.6926642011386767
297,fieldName,True,True,0.5342976420695937
298,executionServer,True,True,0.7291872491347976
299,support,True,True,0.5099367395443184
300,fillIn,True,False,0.24132272815719652
301,chain,True,True,0.6988010170679633
302,composableTemplates,True,True,0.8924294557033776
303,indexName,False,True,0.6232457818293791
304,reader,True,True,0.9045779867651447
305,found,True,True,0.7059089090458499
306,libraryClassPool,True,True,0.9977799122212188
307,numHeaders,False,True,0.8430350850528286
308,criticalSettingName,True,True,0.9979999030367896
309,error,True,True,0.8466418733337867
310,weeks,False,True,0.6128072950754211
311,attachments,False,True,0.5480195431623578
312,authnState,True,True,0.8020586723569747
313,params,True,True,0.5743803236502611
314,instance,False,True,0.5382084863052358
315,field,True,True,0.7059089090458499
316,groupEnd,False,False,0.4507113990512262
317,foobarRelative,True,True,0.5073555859246904
318,atlasFilename,True,True,0.8821700942117747
319,context,False,True,0.5099367395443184
320,decimalsBlock,False,False,0.32743620400033774
321,oldDescs,True,False,0.20069168819490882
322,lineNumberInfo,False,True,0.9960781616512971
323,headersBuilder,False,True,0.5387776541039823
324,client,True,True,0.6578010068442185
325,configuration,True,True,0.8942496534620265
326,operator,True,True,0.81026434311856
327,checkLicense,False,True,0.8896413895958856
328,seekPoint,False,True,0.5529150990221008
329,array,True,True,0.9870236997358883
330,content,False,True,0.520105795358611
331,options,False,True,0.5985945873862926
332,width,False,True,0.6988010170679633
333,orientation,True,False,0.1952869414883933
334,totalBytes,True,True,0.5949308798703952
335,mockClient,True,True,0.9642378630058706
336,suppressPositionProjection,True,True,0.9975325932887772
337,nameStart,False,True,0.626661789896602
338,expectedChecksum,True,True,0.9514405941966145
340,userPassedSupplier,True,True,0.996270018329406
341,transFactory,True,True,0.6805388113570746
342,hudson,False,True,0.6652464086288512
343,constructedUserInfo,True,True,0.9985919201187498
344,event,True,True,0.6297986619021292
345,targetSize,False,True,0.6396172257056411
346,searchProfileQueryPhaseResult,True,True,0.9989320515010888
347,minSettings,False,True,0.5089877748167437
348,observer,True,True,0.7495967193943675
349,messageConverter,False,True,0.9849527506410781
350,fileNAK,True,True,0.5470899369014253
351,codeUnderTestIdObj,True,True,0.9996032764386328
352,passwordHash,True,True,0.6161748810279161
353,taken,True,True,0.6996980944817749
354,tableName,False,True,0.5876783270208233
356,driverContext,True,True,0.7876288211469497
357,amountX,False,False,0.1440514394642253
358,response,True,True,0.9048754138491489
359,missed,True,True,0.5939593513509912
360,unused,True,True,0.5743803236502611
361,existing,True,True,0.8113246241216214
362,valueString,True,False,0.48351180727418014
363,source,True,True,0.9887712187926837
364,buffer,True,True,0.6495127646026727
365,interval,True,True,0.8004176123881602
366,onthrowMethod,True,True,0.8792187162709075
367,projectIndex,True,True,0.6388861045216603
368,bgRightWidth,True,True,0.9960134144569075
369,moduleName,True,True,0.6265178051437991
370,stagingHash,False,True,0.6173404092049647
371,supersetSize,True,True,0.9031250673377037
372,equal,True,True,0.6988010170679633
373,clazz,True,True,0.5738984881294436
374,indexMetadata,False,True,0.9348091815083336
375,certificates,True,True,0.7424634830240133
376,bufferSize,True,True,0.6717848218633906
377,listener,True,True,0.7486345862860389
378,strategy,True,True,0.7686236637639442
379,vPath,True,True,0.9757370794710989
380,webSocketClient,True,True,0.992119702904837
381,toBeReturned,True,True,0.9627132757087495
382,array,False,True,0.9870236997358883
383,batch,False,True,0.6996980944817749
385,sampleEntry,True,True,0.5892830203411278
386,expected,True,True,0.8914961576739044
387,unstubbedIterator,True,False,0.2488950314927452
388,builder,True,True,0.6676365601411866
389,request,True,True,0.5856041855852404
390,queueSize,False,True,0.6091691631811121
391,idleStateHandler,True,True,0.9977799122212188
392,aabbMax,True,True,0.8633208210696289
393,listSize,True,False,0.4528028943679778
394,ownerType,False,True,0.5673619515945798
395,modulesExports,True,False,0.2258359129855664
396,secretSettings,False,True,0.9869154064043333
397,positionCount,True,False,0.4483088482336543
398,elements,True,True,0.9604401550042279
399,classVisitor,False,True,0.9031250673377037
400,ruleClass,False,True,0.6113269007918015
401,expectedIndexCount,True,True,0.996982437804583
402,management,True,False,0.24796349392330183
403,renderTimeNs,True,True,0.9988461954188657
404,pname,True,True,0.6997033095648174
405,platformUrl,False,True,0.5306108606798854
406,context,True,True,0.6005898650516008
407,topUncast,True,True,0.526034987664963
408,expectedCount,False,True,0.7337584338969447
410,usedBuiltInCharFilters,True,True,0.9991856862213226
411,upstream,True,True,0.8004176123881602
412,newEntries,False,False,0.49678121235200995
413,request,True,True,0.5856041855852404
414,database,False,True,0.7686549960963001
415,observer,True,True,0.81026434311856
416,cMemoryOwn,True,True,0.9989847458432697
417,desturi,True,True,0.6630099175004724
418,bucket,True,True,0.6877818165848074
419,object,True,True,0.6652464086288512
420,superType,False,True,0.6342994466050881
421,pathSet,False,False,0.21874789704304304
422,resolverChain,False,True,0.6750785168005392
423,section,True,False,0.11150705348619842
424,originalBucket,False,True,0.9784797847783507
425,expected,True,True,0.7115635157053011
426,executor,False,True,0.8113246241216214
427,idpMetadataCertificates,True,True,0.9948174699147201
428,height,True,True,0.6495127646026727
429,rhsElem,True,False,0.27326644096634745
431,addArr,False,True,0.8366618560974123
432,oninvokeInstance,True,True,0.9849527506410781
433,target,True,True,0.9905409242785076
434,buffer,False,True,0.6495127646026727
435,parentDirName,True,True,0.998293743686168
436,processor,True,True,0.9806716478123015
437,referencingUpdates,True,False,0.42775235387610805
438,snapshotShardSizeInfo,True,True,0.9989320515010888
439,inferenceEntityId,True,True,0.9983935825042656
440,entry,True,True,0.6988010170679633
442,aggregationToJsonProcessor,True,True,0.997966995290933
443,newIndex,False,False,0.2694948066363029
444,printer,False,True,0.6622429226458958
445,message,True,False,0.4100963773528364
446,sampleToCompute,True,True,0.9944965017948136
447,eventType,False,False,0.3274743352293168
448,settingKey,True,False,0.2559575427566692
449,idleTask,True,False,0.4507113990512262
450,deltaX,False,True,0.6164832645907345
451,pathFragmentString,True,True,0.9980389149531743
452,context,False,True,0.6622429226458958
453,description,False,False,0.15882524243707014
454,newThr,False,False,0.17165250065064308
455,leftIndex,False,True,0.526034987664963
456,image,False,True,0.6997033095648174
457,parentIndex,False,True,0.5306108606798854
458,proxyThreads,True,True,0.6918260344874316
459,title,True,True,0.5738984881294436
460,spawn,True,True,0.676977287152539
461,incReceiverNodes,True,True,0.9960463046727974
462,transportVersions,False,True,0.983444738276565
463,returnedRecord,True,True,0.9260350545318313
464,parsedInferenceConfig,True,True,0.9982681194633586
465,regex,False,True,0.5738984881294436
466,expectedCollection,True,True,0.8605359333113095
467,invocationOnMock,True,True,0.9938539382229896
468,selected,True,True,0.7626893040217838
469,flushablePool,True,True,0.7337584338969447
470,isDesignatedInitializer,True,True,0.9979693322946129
471,codePoint,False,True,0.5673619515945798
472,artifactsResults,True,True,0.9197009291283424
473,connection,True,True,0.8534165585843697
474,rayCallback,False,True,0.5426222498341762
475,argumentCount,True,False,0.11141371887306604
476,health,True,False,0.20397784146597392
477,names,False,True,0.7059089090458499
478,bScale,True,True,0.6759862892237192
479,bgLeftWidth,True,True,0.9947213625845269
480,classLevelEnabled,True,True,0.9976039317964133
481,testAnn,True,True,0.9096897645264124
482,finalBitmap,True,False,0.2881058787956671
483,target,True,True,0.9763979326861539
484,categoryClass,False,False,0.32226936302272124
485,lengthIfKnown,True,True,0.9944505449254202
487,exponent,True,True,0.7853569696834506
488,decodingOptions,True,True,0.723871212728971
489,componentTemplates,False,True,0.9878090743270127
490,protocols,False,True,0.7475308855877236
491,useAlias,False,False,0.4528028943679778
493,meanX,False,True,0.9757370794710989
494,columnValues,True,True,0.5085933222846436
495,dependency,True,True,0.738035264639229
496,params,False,True,0.6495127646026727
497,which,True,True,0.6128072950754211
498,codeUnderTestId,True,True,0.9968214492129189
499,clone,True,True,0.6988010170679633
500,configCenter,False,True,0.6970509299284389
501,isVolatile,True,True,0.6396172257056411
502,pager,False,True,0.6996980944817749
503,offset,False,True,0.6495127646026727
504,matches,True,True,0.6669047593379505
505,byteArrayPool,True,True,0.9964526611263943
506,otherParamType,True,True,0.987040536539476
507,request,False,True,0.5856041855852404
508,outstandingRequests,True,True,0.9137287828781618
509,message,False,False,0.383203368444776
510,consumer,False,True,0.8932111513973621
511,dialog,False,True,0.7194406759846329
512,vStart,False,True,0.5238478423614418
513,parentBd,True,True,0.5044820562081176
514,testClassNames,True,True,0.9974599590366263
515,height,True,True,0.5599901879250005
516,alpha,True,True,0.5269948894572466
517,incReceivers,True,True,0.8988694795528241
518,indexInTrackGroup,True,True,0.9997407688732483
519,readOffset,False,True,0.6265178051437991
520,ignoreUserOptions,True,True,0.9991301351268748
521,commonSuperTypeIndex,True,True,0.9985066395012738
522,newField,True,False,0.140495915092808
523,color,False,True,0.6128072950754211
524,testClasses,True,False,0.1201128973720106
525,testClass,True,False,0.07661965383714962
526,pluginPolicy,False,True,0.6970509299284389
527,symbolsOut,True,True,0.6926642011386767
528,response,True,True,0.6253333183817112
529,endFlag,False,False,0.3198274698128906
530,selectedConverterType,True,True,0.9983328838755815
531,offset,False,True,0.6495127646026727
532,trace,False,True,0.7059089090458499
533,infoThreshold,False,False,0.32226936302272124
534,queue,True,True,0.7921176745776843
535,cause,True,True,0.7059089090458499
536,runLength,True,True,0.5673619515945798
537,fieldsCopy,True,True,0.7532635965296839
538,outputColorInfo,True,False,0.0658722404492393
539,bulkShardRequest,True,True,0.9975410756374911
540,newReceivers,True,True,0.6458501143891566
541,future,True,True,0.6495127646026727
542,histo,True,True,0.6996980944817749
543,checkMlCppNoticeTask,True,True,0.9986534203366657
544,actualValue,False,True,0.8969138261298943
545,service,True,True,0.6005898650516008
546,testInfo,False,False,0.4528028943679778
547,integerSetting,True,False,0.1534095637012606
548,urlWithPort,True,True,0.9888541096546876
549,warnThreshold,False,False,0.10581267671303715
550,array,True,False,0.48615889104772864
551,mockTrainedModelDefinition,True,True,0.9976134333109923
552,builder,True,True,0.6676365601411866
553,downstream,True,False,0.1672948468755508
554,pwdEndIdx,True,True,0.9940447117262158
555,pathFragment,True,True,0.5351587471746444
556,timestampAdjusterInitializationTimeoutMs,True,True,0.9990525295529569
557,initialSeedRef,True,True,0.977294417696152
558,context,True,True,0.5099367395443184
559,unfilteredRdepsOfRdeps,True,True,0.9969361261955095
560,trieIterator,True,True,0.9072047977120902
561,sourceCodec,True,True,0.5089877748167437
562,header,True,True,0.5743803236502611
563,execRoot,False,True,0.7751161940381844
564,candidate,True,False,0.3999131621771096
565,parts,True,True,0.6997033095648174
566,evict,True,True,0.676977287152539
567,newest,True,True,0.9514601313056636
568,fromArchive,True,False,0.12297732557821513
569,repeatedValuesString,True,True,0.9976487120844099
570,indexId,False,False,0.17400074372347887
571,start,True,False,0.1912893537395086
572,restRequest,True,True,0.9678199545659054
573,expected,True,True,0.7115635157053011
574,other,True,True,0.6997033095648174
575,qualifiedName,True,True,0.6961667326023683
576,avgCount,False,False,0.460322015234023
577,innerAgg,True,True,0.7274751169090655
578,buffer,True,True,0.9796683810279602
579,targetR,False,False,0.1989376808874114
580,statusPerLine,True,True,0.996743799070401
581,builder,True,True,0.6852166425305392
582,configLocations,False,True,0.5354208322196756
583,entries,False,True,0.6622429226458958
584,suite,True,True,0.6996980944817749
585,encodedURLStr,True,True,0.9964504162044238
586,admin,False,True,0.6997033095648174
587,aggBuilder,True,True,0.764173969557142
588,constantPoolOffset,True,True,0.9976039317964133
589,length,True,True,0.6652464086288512
590,methodSpecBuilder,True,True,0.998497823847827
591,commits,True,True,0.5856041855852404
592,myCompressor,True,True,0.8059555589700844
593,coreOptions,False,False,0.12297732557821513
594,putDataStreamRequest,True,True,0.9982616609791566
595,prefix,False,True,0.6777712928852188
597,parser,False,True,0.5743803236502611
598,weekData,False,True,0.7274751169090655
599,trainedModelConfigBuilder,True,True,0.9976134333109923
600,marker,True,True,0.5599901879250005
601,secret,True,True,0.5599901879250005
602,options,True,True,0.5099367395443184
603,targetClass,False,True,0.6173404092049647
604,exception,True,False,0.4006968754598955
605,tables,False,True,0.7194406759846329
606,oldIndex,False,False,0.3462227518712349
607,builder,False,True,0.6669047593379505
608,response,True,True,0.614729199801519
609,deprecationHandler,True,True,0.9817739548650825
610,allocation,False,True,0.5505433456881962
611,newFinalizeContext,True,True,0.9984604729404173
612,upstream,True,True,0.7574294991425743
613,storedFields,False,True,0.5829267108670384
614,description,False,False,0.17794964656730994
615,invocation,False,False,0.4601479864002313
616,factory,True,True,0.6676365601411866
617,observer,True,True,0.7853569696834506
618,securityEnabled,True,True,0.9571548116865518
619,usedTokenizerTypes,True,True,0.9836998809572346
620,uniquePluginIds,True,True,0.987953140477231
621,sourceFilePath,False,True,0.9908683353006482
622,suite,False,True,0.6997033095648174
623,newPreFilterQueryBuilders,True,True,0.9976690001181762
624,localDataStream,False,True,0.9815126298955842
625,contextBuilders,True,False,0.4523674126060585
626,length,False,True,0.6578010068442185
627,location,False,True,0.8113246241216214
628,warningMessage,True,True,0.9293192120118683
629,oauthVerifier,True,True,0.7876288211469497
630,fieldNumber,False,True,0.6488407365989242
631,serializer,False,True,0.5505433456881962
632,endIndex,True,False,0.35050906648524466
633,version,False,True,0.6852166425305392
634,response,False,True,0.6253333183817112
635,rootDir,True,True,0.5000250952612212
636,proxy,True,True,0.6988010170679633
637,webServer,False,True,0.6368115590069389
638,idleHttpConnectionTimeout,True,True,0.9977051749284016
639,attrs,False,True,0.6297986619021292
640,elapsedRealtimeUs,True,True,0.9958028825058374
641,targetOffsetUs,True,True,0.9953747112788227
642,metaAnnotations,False,True,0.8604735465076868
643,header,False,True,0.6495127646026727
644,timeout,True,True,0.6279890814866159
645,formatter,False,True,0.8947451321462914
646,instanceMethod,True,True,0.5073555859246904
647,emails,True,True,0.6877818165848074
648,screenY,False,False,0.17400074372347887
649,subsetSize,False,True,0.5949308798703952
650,params,False,True,0.5939593513509912
651,inner,True,True,0.6128072950754211
652,content,True,False,0.383203368444776
653,parsers,True,False,0.383203368444776
654,beans,True,True,0.676977287152539
655,parameterObject,False,True,0.8775833748633695
656,environmentValue,True,True,0.9040171363574746
657,flingTime,True,True,0.5673619515945798
658,client,True,True,0.6777712928852188
659,string,True,True,0.6877818165848074
660,searchResponse,False,True,0.7624722906115992
661,future,True,True,0.6501411000352841
662,range,False,True,0.6997033095648174
663,columnValuesSize,True,True,0.997846363910118
664,animating,True,False,0.27280067751898934
665,plugin,True,True,0.7194406759846329
666,client,True,True,0.7194406759846329
667,buffer,False,True,0.6501411000352841
668,inputsSize,True,True,0.9853086794863362
670,rtpPayloadType,True,True,0.987040536539476
671,quartScratch,True,True,0.5151481023831165
672,offset,False,True,0.6495127646026727
673,itemIndex,True,True,0.5673619515945798
674,classLoader,False,True,0.5306108606798854
675,classLoader,False,False,0.3926716636079933
676,scoreDoc,True,True,0.6119554431582924
677,staplerResponse,True,False,0.4762006102095141
678,columnIndex,False,True,0.8209230781889285
679,binTools,False,False,0.3462227518712349
680,service,True,True,0.5985945873862926
681,aByte,True,True,0.6781802312892432
682,schemaName,False,False,0.4259405200234778
683,secondImage,False,True,0.6488407365989242
684,describableType,True,False,0.1831054888931231
685,warnings,True,True,0.7686236637639442
686,charsetObj,True,True,0.6995486081174136
687,listeners,True,False,0.3999131621771096
688,x500Principal,True,True,0.9966125156770046
689,samplers,False,True,0.7686236637639442
690,attributes,True,True,0.5999304660183996
691,element,True,True,0.520105795358611
692,fileInfo,False,False,0.4528028943679778
693,builder,False,True,0.6324027327223252
694,model,False,False,0.42494782780136114
695,resource,True,True,0.6457419839247742
696,playlistParserFactory,True,True,0.9977051749284016
697,isBaseSection,True,True,0.9972262273629418
698,setToCheck,True,True,0.9590640956749423
699,logger,True,True,0.5599901879250005
700,moduleClasses,True,True,0.9337156796644477
702,retrieverBuilder,True,True,0.9742550666008057
703,update,True,True,0.6777712928852188
704,upsertMap,True,True,0.5342976420695937
705,beansMap,True,False,0.20069168819490882
706,compositeFieldScript,True,True,0.9976486112256933
707,charset,False,True,0.6852166425305392
708,indicesStr,True,True,0.8430350850528286
709,expressions,True,False,0.24729712801227993
710,applicationContext,True,False,0.21196010109317848
